from_file,,Year,Reporter,Reporter_ISO,Partner,Partner_ISO,Commodity_Code,Trade_Value_USD
3,23,2019,Israel,ISR,North Macedonia,MKD,8303,99000
3,24,2019,Israel,ISR,Cyprus,CYP,304,1230000
3,25,2019,Israel,ISR,Georgia,GEO,9403,1000
3,26,2019,Israel,ISR,Malta,MLT,7315,2000
3,27,2019,Israel,ISR,Guatemala,GTM,5204,1000
3,28,2019,Israel,ISR,North Macedonia,MKD,5207,63000
3,29,2019,Israel,ISR,Belarus,BLR,305,549000
3,30,2019,Israel,ISR,New Caledonia,NCL,8471,1000
3,31,2019,Israel,ISR,Rep. of Moldova,MDA,2002,2000
3,32,2019,Israel,ISR,Guatemala,GTM,8712,1000
3,33,2019,Israel,ISR,Peru,PER,6114,215000
3,34,2019,Israel,ISR,Bosnia Herzegovina,BIH,8302,6000
3,35,2019,Israel,ISR,Azerbaijan,AZE,9403,28000
3,36,2019,Israel,ISR,Uruguay,URY,3506,94000
3,37,2019,Israel,ISR,Nigeria,NGA,6704,15000
3,38,2019,Israel,ISR,Azerbaijan,AZE,2005,31000
3,39,2019,Israel,ISR,Nigeria,NGA,8471,2000
3,40,2019,Israel,ISR,Jordan,JOR,8443,5000
3,41,2019,Israel,ISR,Cyprus,CYP,8708,1908000
3,42,2019,Israel,ISR,Kenya,KEN,4202,6000
3,43,2019,Israel,ISR,Sri Lanka,LKA,6111,12000
3,44,2019,Israel,ISR,Kazakhstan,KAZ,8517,28000
3,45,2019,Israel,ISR,Lao People's Dem. Rep.,LAO,8515,2000
3,46,2019,Israel,ISR,Tunisia,TUN,6109,413000
3,47,2019,Israel,ISR,Kazakhstan,KAZ,8467,1000
3,48,2019,Israel,ISR,Namibia,NAM,8517,4000
3,49,2019,Israel,ISR,Ethiopia,ETH,6704,5000
3,50,2019,Israel,ISR,Peru,PER,6505,1000
3,51,2019,Israel,ISR,Madagascar,MDG,6108,26000
3,52,2019,Israel,ISR,Georgia,GEO,2005,2000
3,53,2019,Israel,ISR,Kenya,KEN,8471,1000
3,54,2019,Israel,ISR,Guatemala,GTM,6109,113000
3,55,2019,Israel,ISR,Tunisia,TUN,8308,1000
3,56,2019,Israel,ISR,Panama,PAN,8523,2000
3,57,2019,Israel,ISR,Sri Lanka,LKA,4013,208000
3,58,2019,Israel,ISR,Ecuador,ECU,2004,62000
3,59,2019,Israel,ISR,Zambia,ZMB,9403,1000
3,60,2019,Israel,ISR,Honduras,HND,6110,115000
3,61,2019,Israel,ISR,Dominican Rep.,DOM,4202,13000
3,62,2019,Israel,ISR,Costa Rica,CRI,8467,2000
3,63,2019,Israel,ISR,Azerbaijan,AZE,9503,1000
3,64,2019,Israel,ISR,Jordan,JOR,7306,2000
3,65,2019,Israel,ISR,Venezuela,VEN,2009,282000
3,66,2019,Israel,ISR,Ecuador,ECU,2008,4403000
3,67,2019,Israel,ISR,Ecuador,ECU,2005,43000
3,68,2019,Israel,ISR,Rep. of Moldova,MDA,6815,97000
3,69,2019,Israel,ISR,Rep. of Moldova,MDA,1704,38000
3,70,2019,Israel,ISR,Ethiopia,ETH,6804,4000
3,71,2019,Israel,ISR,Kenya,KEN,2101,7000
3,72,2019,Israel,ISR,Cyprus,CYP,8409,11000
3,73,2019,Israel,ISR,Malta,MLT,8517,46000
3,74,2019,Israel,ISR,Kazakhstan,KAZ,305,207000
3,75,2019,Israel,ISR,Myanmar,MMR,6109,749000
3,76,2019,Israel,ISR,Uzbekistan,UZB,6505,43000
3,77,2019,Israel,ISR,Georgia,GEO,2007,20000
3,78,2019,Israel,ISR,Iceland,ISL,8452,11000
3,79,2019,Israel,ISR,San Marino,SMR,8459,40000
3,80,2019,Israel,ISR,Belarus,BLR,9403,660000
3,81,2019,Israel,ISR,Namibia,NAM,8465,1000
3,82,2019,Israel,ISR,Rwanda,RWA,8518,12000
3,83,2019,Israel,ISR,Armenia,ARM,1905,2000
3,84,2019,Israel,ISR,Kenya,KEN,301,86000
3,85,2019,Israel,ISR,Dominican Rep.,DOM,8512,1000
3,86,2019,Israel,ISR,Jordan,JOR,9401,363000
3,87,2019,Israel,ISR,Gibraltar,GIB,8708,6000
3,88,2019,Israel,ISR,Cyprus,CYP,8407,20000
3,89,2019,Israel,ISR,Jordan,JOR,709,2873000
3,90,2019,Israel,ISR,Myanmar,MMR,6203,320000
3,91,2019,Israel,ISR,Ethiopia,ETH,6911,2000
3,92,2019,Israel,ISR,Sri Lanka,LKA,5408,4000
3,93,2019,Israel,ISR,Cyprus,CYP,9022,1000
3,94,2019,Israel,ISR,Costa Rica,CRI,7505,1000
3,95,2019,Israel,ISR,Ghana,GHA,4409,179000
3,96,2019,Israel,ISR,Cambodia,KHM,6201,517000
3,97,2019,Israel,ISR,Jordan,JOR,6201,86000
3,98,2019,Israel,ISR,Cyprus,CYP,4420,4000
3,99,2019,Israel,ISR,Madagascar,MDG,5607,22000
3,100,2019,Israel,ISR,Belarus,BLR,7019,105000
3,101,2019,Israel,ISR,Uzbekistan,UZB,1904,22000
3,102,2019,Israel,ISR,Cambodia,KHM,6202,772000
3,103,2019,Israel,ISR,Peru,PER,6203,5000
3,104,2019,Israel,ISR,Cambodia,KHM,6116,197000
3,105,2019,Israel,ISR,Armenia,ARM,2204,5000
3,106,2019,Israel,ISR,Cambodia,KHM,4205,1000
3,107,2019,Israel,ISR,Myanmar,MMR,5503,29000
3,108,2019,Israel,ISR,Tunisia,TUN,7009,2000
3,109,2019,Israel,ISR,Argentina,ARG,8473,2000
3,110,2019,Israel,ISR,Tunisia,TUN,6117,2000
3,111,2019,Israel,ISR,Jordan,JOR,3002,23000
3,112,2019,Israel,ISR,Sri Lanka,LKA,8421,1000
3,113,2019,Israel,ISR,Albania,ALB,4303,1000
3,114,2019,Israel,ISR,Tunisia,TUN,6201,954000
3,115,2019,Israel,ISR,Jordan,JOR,6203,1308000
3,116,2019,Israel,ISR,Argentina,ARG,703,44000
3,117,2019,Israel,ISR,Albania,ALB,6201,7000
3,118,2019,Israel,ISR,Ghana,GHA,4421,51000
3,119,2019,Israel,ISR,Uruguay,URY,9608,1000
3,120,2019,Israel,ISR,Iceland,ISL,9015,5000
3,121,2019,Israel,ISR,Cyprus,CYP,6203,34000
3,122,2019,Israel,ISR,Georgia,GEO,3102,837000
3,123,2019,Israel,ISR,Kyrgyzstan,KGZ,4418,72000
3,124,2019,Israel,ISR,Cyprus,CYP,9015,45000
3,125,2019,Israel,ISR,Zimbabwe,ZWE,9703,1000
3,126,2019,Israel,ISR,Sri Lanka,LKA,6913,8000
3,127,2019,Israel,ISR,Armenia,ARM,2508,6000
3,128,2019,Israel,ISR,Tunisia,TUN,4205,1000
3,129,2019,Israel,ISR,Namibia,NAM,505,34000
3,130,2019,Israel,ISR,Jordan,JOR,9505,1000
3,131,2019,Israel,ISR,Cyprus,CYP,9619,26000
3,132,2019,Israel,ISR,Lao People's Dem. Rep.,LAO,6203,83000
3,133,2019,Israel,ISR,Jordan,JOR,6204,1804000
3,134,2019,Israel,ISR,Tunisia,TUN,7320,4000
3,135,2019,Israel,ISR,Dominican Rep.,DOM,2205,28000
3,136,2019,Israel,ISR,Bosnia Herzegovina,BIH,7318,15000
3,137,2019,Israel,ISR,Azerbaijan,AZE,7008,12000
3,138,2019,Israel,ISR,Kenya,KEN,802,952000
3,139,2019,Israel,ISR,"China, Macao SAR",MAC,8421,2000
3,140,2019,Israel,ISR,El Salvador,SLV,8534,7000
3,141,2019,Israel,ISR,Malta,MLT,2309,35000
3,142,2019,Israel,ISR,Cyprus,CYP,7018,1000
3,143,2019,Israel,ISR,Azerbaijan,AZE,2106,11000
3,144,2019,Israel,ISR,North Macedonia,MKD,9506,24000
3,145,2019,Israel,ISR,Cyprus,CYP,7013,2000
3,146,2019,Israel,ISR,Senegal,SEN,7013,159000
3,147,2019,Israel,ISR,Angola,AGO,4409,72000
3,148,2019,Israel,ISR,Cyprus,CYP,9507,4000
3,149,2019,Israel,ISR,Sri Lanka,LKA,6106,66000
3,150,2019,Israel,ISR,Eswatini,SWZ,8450,1000
3,151,2019,Israel,ISR,Nigeria,NGA,301,16000
3,152,2019,Israel,ISR,Burundi,BDI,9403,6000
3,153,2019,Israel,ISR,Nepal,NPL,8467,2000
3,154,2019,Israel,ISR,Sri Lanka,LKA,2009,17000
3,155,2019,Israel,ISR,Eswatini,SWZ,7320,12000
3,156,2019,Israel,ISR,Sri Lanka,LKA,6116,162000
3,157,2019,Israel,ISR,Barbados,BRB,2208,35000
3,158,2019,Israel,ISR,Jordan,JOR,9607,3000
3,159,2019,Israel,ISR,North Macedonia,MKD,9018,45000
3,160,2019,Israel,ISR,Costa Rica,CRI,8473,27000
3,161,2019,Israel,ISR,Jordan,JOR,4601,386000
3,162,2019,Israel,ISR,United Rep. of Tanzania,TZA,6110,33000
3,163,2019,Israel,ISR,Sri Lanka,LKA,8536,32000
3,164,2019,Israel,ISR,Angola,AGO,3006,2000
3,165,2019,Israel,ISR,Cyprus,CYP,8415,18000
3,166,2019,Israel,ISR,Kenya,KEN,8411,1999000
3,167,2019,Israel,ISR,Niger,NER,7326,1000
3,168,2019,Israel,ISR,Cyprus,CYP,4205,1000
3,169,2019,Israel,ISR,Armenia,ARM,2206,134000
3,170,2019,Israel,ISR,Costa Rica,CRI,8532,2000
3,171,2019,Israel,ISR,Jordan,JOR,4805,20000
3,172,2019,Israel,ISR,Eswatini,SWZ,9031,1000
3,173,2019,Israel,ISR,Georgia,GEO,6204,32000
3,174,2019,Israel,ISR,Costa Rica,CRI,6117,2000
3,175,2019,Israel,ISR,Bangladesh,BGD,9506,14000
3,176,2019,Israel,ISR,Paraguay,PRY,4407,10000
3,177,2019,Israel,ISR,Ethiopia,ETH,2306,2000
3,178,2019,Israel,ISR,Dominican Rep.,DOM,3917,20000
3,179,2019,Israel,ISR,Belarus,BLR,9999,125000
3,180,2019,Israel,ISR,Belize,BLZ,1209,1000
3,181,2019,Israel,ISR,Georgia,GEO,4407,119000
3,182,2019,Israel,ISR,Bosnia Herzegovina,BIH,7019,1000
3,183,2019,Israel,ISR,Ethiopia,ETH,9999,96000
3,184,2019,Israel,ISR,Jordan,JOR,7607,49000
3,185,2019,Israel,ISR,Belarus,BLR,6115,151000
3,186,2019,Israel,ISR,San Marino,SMR,3004,342000
3,187,2019,Israel,ISR,Malta,MLT,8481,100000
3,188,2019,Israel,ISR,Uzbekistan,UZB,4421,2000
3,189,2019,Israel,ISR,Uzbekistan,UZB,7016,14000
3,190,2019,Israel,ISR,Costa Rica,CRI,9620,16000
3,191,2019,Israel,ISR,Kenya,KEN,902,61000
3,192,2019,Israel,ISR,Myanmar,MMR,6209,18000
3,193,2019,Israel,ISR,Kazakhstan,KAZ,9032,1000
3,194,2019,Israel,ISR,Panama,PAN,8414,6000
3,195,2019,Israel,ISR,Armenia,ARM,7102,3959000
3,196,2019,Israel,ISR,Belarus,BLR,8202,3000
3,197,2019,Israel,ISR,Sri Lanka,LKA,1404,638000
3,198,2019,Israel,ISR,Cyprus,CYP,3214,7000
3,199,2019,Israel,ISR,Malta,MLT,6910,10000
3,200,2019,Israel,ISR,Congo,COG,8536,7000
3,201,2019,Israel,ISR,Côte d'Ivoire,CIV,4001,458000
3,202,2019,Israel,ISR,Peru,PER,811,918000
3,203,2019,Israel,ISR,Peru,PER,2817,424000
3,204,2019,Israel,ISR,Argentina,ARG,808,6217000
3,205,2019,Israel,ISR,El Salvador,SLV,6102,3000
3,206,2019,Israel,ISR,Malta,MLT,9032,5000
3,207,2019,Israel,ISR,Georgia,GEO,8207,3000
3,208,2019,Israel,ISR,Malta,MLT,6004,1000
3,209,2019,Israel,ISR,Georgia,GEO,6102,2000
3,210,2019,Israel,ISR,Mongolia,MNG,6211,10000
3,211,2019,Israel,ISR,Sri Lanka,LKA,910,6000
3,212,2019,Israel,ISR,Honduras,HND,6101,45000
3,213,2019,Israel,ISR,Seychelles,SYC,9705,5000
3,214,2019,Israel,ISR,Bosnia Herzegovina,BIH,2811,46000
3,215,2019,Israel,ISR,Belarus,BLR,6104,3000
3,216,2019,Israel,ISR,Myanmar,MMR,6402,658000
3,217,2019,Israel,ISR,French Polynesia,PYF,7116,3000
3,218,2019,Israel,ISR,Georgia,GEO,9999,32000
3,219,2019,Israel,ISR,Uzbekistan,UZB,9999,9000
3,220,2019,Israel,ISR,Rep. of Moldova,MDA,1206,22000
3,221,2019,Israel,ISR,Tunisia,TUN,3401,7000
3,222,2019,Israel,ISR,Panama,PAN,3403,1000
3,223,2019,Israel,ISR,Rep. of Moldova,MDA,8544,5000
3,224,2019,Israel,ISR,Malta,MLT,7210,163000
3,225,2019,Israel,ISR,Dominican Rep.,DOM,6102,2000
3,226,2019,Israel,ISR,Paraguay,PRY,903,215000
3,227,2019,Israel,ISR,Albania,ALB,6103,8000
3,228,2019,Israel,ISR,Venezuela,VEN,1207,108000
3,229,2019,Israel,ISR,Sri Lanka,LKA,8209,3000
3,230,2019,Israel,ISR,Bosnia Herzegovina,BIH,8207,1000
3,231,2019,Israel,ISR,Dominican Rep.,DOM,3214,44000
3,232,2019,Israel,ISR,North Macedonia,MKD,3403,1000
3,233,2019,Israel,ISR,Panama,PAN,901,8000
3,234,2019,Israel,ISR,Tunisia,TUN,6205,221000
3,235,2019,Israel,ISR,Sri Lanka,LKA,8544,3000
3,236,2019,Israel,ISR,North Macedonia,MKD,6305,1198000
3,237,2019,Israel,ISR,Nicaragua,NIC,6201,2000
3,238,2019,Israel,ISR,Belarus,BLR,8484,1000
3,239,2019,Israel,ISR,Nepal,NPL,6103,3000
3,240,2019,Israel,ISR,Belarus,BLR,9030,17000
3,241,2019,Israel,ISR,Nicaragua,NIC,901,169000
3,242,2019,Israel,ISR,Dominican Rep.,DOM,8541,46000
3,243,2019,Israel,ISR,Cambodia,KHM,6216,52000
3,244,2019,Israel,ISR,Argentina,ARG,813,1535000
3,245,2019,Israel,ISR,Rep. of Moldova,MDA,1104,17000
3,246,2019,Israel,ISR,Nigeria,NGA,7104,14000
3,247,2019,Israel,ISR,Argentina,ARG,1005,728000
3,248,2019,Israel,ISR,Bangladesh,BGD,3926,9000
3,249,2019,Israel,ISR,Tunisia,TUN,6302,4000
3,250,2019,Israel,ISR,Kyrgyzstan,KGZ,4814,16000
3,251,2019,Israel,ISR,Myanmar,MMR,6211,357000
3,252,2019,Israel,ISR,Cambodia,KHM,6103,4643000
3,253,2019,Israel,ISR,Cambodia,KHM,6104,4560000
3,254,2019,Israel,ISR,Cyprus,CYP,8101,7000
3,255,2019,Israel,ISR,Tunisia,TUN,6307,17000
3,256,2019,Israel,ISR,Myanmar,MMR,804,119000
3,257,2019,Israel,ISR,Jordan,JOR,8425,1000
3,258,2019,Israel,ISR,Belarus,BLR,7213,38819000
3,259,2019,Israel,ISR,Belarus,BLR,8541,5000
3,260,2019,Israel,ISR,Azerbaijan,AZE,1211,267000
3,261,2019,Israel,ISR,Cuba,CUB,2620,348000
3,262,2019,Israel,ISR,Nicaragua,NIC,6103,67000
3,263,2019,Israel,ISR,Jordan,JOR,8501,1000
3,264,2019,Israel,ISR,Georgia,GEO,1404,19000
3,265,2019,Israel,ISR,Kazakhstan,KAZ,6104,1000
3,266,2019,Israel,ISR,Jordan,JOR,3303,413000
3,267,2019,Israel,ISR,Cyprus,CYP,3925,7000
3,268,2019,Israel,ISR,Argentina,ARG,6214,3000
3,269,2019,Israel,ISR,Nigeria,NGA,3208,1000
3,270,2019,Israel,ISR,Côte d'Ivoire,CIV,9999,5000
3,271,2019,Israel,ISR,Sri Lanka,LKA,8542,132000
3,272,2019,Israel,ISR,Argentina,ARG,3923,19000
3,273,2019,Israel,ISR,Nigeria,NGA,6211,2000
3,274,2019,Israel,ISR,Guatemala,GTM,1701,407000
3,275,2019,Israel,ISR,Sri Lanka,LKA,8424,1000
3,276,2019,Israel,ISR,Dominican Rep.,DOM,6307,1108000
3,277,2019,Israel,ISR,Belarus,BLR,2203,107000
3,278,2019,Israel,ISR,Cyprus,CYP,8416,22000
3,279,2019,Israel,ISR,Costa Rica,CRI,811,1002000
3,280,2019,Israel,ISR,Ghana,GHA,9031,8000
3,281,2019,Israel,ISR,Malta,MLT,8537,5000
3,282,2019,Israel,ISR,Tunisia,TUN,9025,2000
3,283,2019,Israel,ISR,Malta,MLT,8609,29000
3,284,2019,Israel,ISR,Albania,ALB,3924,82000
3,285,2019,Israel,ISR,Bangladesh,BGD,6210,345000
3,286,2019,Israel,ISR,Argentina,ARG,3301,4000
3,287,2019,Israel,ISR,Uganda,UGA,8504,1000
3,288,2019,Israel,ISR,Montenegro,MNE,6206,3000
3,289,2019,Israel,ISR,Sri Lanka,LKA,6402,3000
3,290,2019,Israel,ISR,Nauru,NRU,8431,1000
3,291,2019,Israel,ISR,Jordan,JOR,2835,99000
3,292,2019,Israel,ISR,Jordan,JOR,9032,2000
3,293,2019,Israel,ISR,Ghana,GHA,6309,1000
3,294,2019,Israel,ISR,Myanmar,MMR,5810,581000
3,295,2019,Israel,ISR,Belarus,BLR,6212,86000
3,296,2019,Israel,ISR,Nepal,NPL,8207,10000
3,297,2019,Israel,ISR,Andorra,AND,4402,31000
3,298,2019,Israel,ISR,Dominican Rep.,DOM,3005,636000
3,299,2019,Israel,ISR,Costa Rica,CRI,3925,1000
3,300,2019,Israel,ISR,Honduras,HND,6211,8000
3,301,2019,Israel,ISR,Madagascar,MDG,1401,24000
3,302,2019,Israel,ISR,Costa Rica,CRI,8486,1000
3,303,2019,Israel,ISR,North Macedonia,MKD,3920,5000
3,304,2019,Israel,ISR,Cambodia,KHM,6217,16000
3,305,2019,Israel,ISR,Belarus,BLR,8424,1000
3,306,2019,Israel,ISR,Honduras,HND,6212,154000
3,307,2019,Israel,ISR,Uzbekistan,UZB,6217,4000
3,308,2019,Israel,ISR,Cyprus,CYP,4818,255000
3,309,2019,Israel,ISR,Australia,AUS,8519,6000
3,310,2019,Israel,ISR,Australia,AUS,2933,1000
3,311,2019,Israel,ISR,Australia,AUS,1904,455000
3,312,2019,Israel,ISR,Australia,AUS,106,9000
3,313,2019,Israel,ISR,Australia,AUS,2925,2000
3,314,2019,Israel,ISR,Australia,AUS,712,70000
3,315,2019,Israel,ISR,Australia,AUS,8526,93000
3,316,2019,Israel,ISR,Australia,AUS,9612,3000
3,317,2019,Israel,ISR,Australia,AUS,4407,9000
3,318,2019,Israel,ISR,Australia,AUS,8535,60000
3,319,2019,Israel,ISR,Australia,AUS,8421,94000
3,320,2019,Israel,ISR,Australia,AUS,2204,309000
3,321,2019,Israel,ISR,Australia,AUS,8418,80000
3,322,2019,Israel,ISR,Australia,AUS,709,9000
3,323,2019,Israel,ISR,Australia,AUS,8536,33000
3,324,2019,Israel,ISR,Australia,AUS,1302,4000
3,325,2019,Israel,ISR,Australia,AUS,8433,132000
3,326,2019,Israel,ISR,Australia,AUS,7616,1059000
3,327,2019,Israel,ISR,Australia,AUS,7117,15000
3,328,2019,Israel,ISR,Australia,AUS,3306,60000
3,329,2019,Israel,ISR,Australia,AUS,3919,17405000
3,330,2019,Israel,ISR,Australia,AUS,8484,130000
3,331,2019,Israel,ISR,Australia,AUS,6307,12000
3,332,2019,Israel,ISR,Australia,AUS,9025,46000
3,333,2019,Israel,ISR,Austria,AUT,9114,8000
3,334,2019,Israel,ISR,Austria,AUT,8307,5000
3,335,2019,Israel,ISR,Austria,AUT,8408,132000
3,336,2019,Israel,ISR,Austria,AUT,7311,206000
3,337,2019,Israel,ISR,Austria,AUT,8311,47000
3,338,2019,Israel,ISR,Austria,AUT,6704,569000
3,339,2019,Israel,ISR,Austria,AUT,4015,3000
3,340,2019,Israel,ISR,Austria,AUT,8463,515000
3,341,2019,Israel,ISR,Austria,AUT,8407,1029000
3,342,2019,Israel,ISR,Austria,AUT,8468,58000
3,343,2019,Israel,ISR,Austria,AUT,2925,6000
3,344,2019,Israel,ISR,Austria,AUT,6110,4000
3,345,2019,Israel,ISR,Austria,AUT,2917,1000
3,346,2019,Israel,ISR,Austria,AUT,1704,153000
3,347,2019,Israel,ISR,Austria,AUT,8461,9000
3,348,2019,Israel,ISR,Austria,AUT,8519,16000
3,349,2019,Israel,ISR,Austria,AUT,8472,3000
3,350,2019,Israel,ISR,Austria,AUT,4420,3000
3,351,2019,Israel,ISR,Austria,AUT,8482,1072000
3,352,2019,Israel,ISR,Austria,AUT,2104,18000
3,353,2019,Israel,ISR,Austria,AUT,3911,6000
3,354,2019,Israel,ISR,Austria,AUT,6204,26000
3,355,2019,Israel,ISR,Austria,AUT,7318,231000
3,356,2019,Israel,ISR,Austria,AUT,2507,10000
3,357,2019,Israel,ISR,Austria,AUT,3822,3418000
3,358,2019,Israel,ISR,Austria,AUT,5607,113000
3,359,2019,Israel,ISR,Austria,AUT,9004,116000
3,360,2019,Israel,ISR,Austria,AUT,9620,5000
3,361,2019,Israel,ISR,Austria,AUT,8476,6000
3,362,2019,Israel,ISR,Austria,AUT,8414,649000
3,363,2019,Israel,ISR,Austria,AUT,7325,44000
3,364,2019,Israel,ISR,Austria,AUT,8309,83000
3,365,2019,Israel,ISR,Austria,AUT,8412,326000
3,366,2019,Israel,ISR,Austria,AUT,8531,126000
3,367,2019,Israel,ISR,Austria,AUT,7212,11000
3,368,2019,Israel,ISR,Austria,AUT,2846,31000
3,369,2019,Israel,ISR,Austria,AUT,7412,1000
3,370,2019,Israel,ISR,Austria,AUT,8604,9082000
3,371,2019,Israel,ISR,Austria,AUT,3926,2165000
3,372,2019,Israel,ISR,Austria,AUT,3920,2955000
3,373,2019,Israel,ISR,Austria,AUT,2827,45000
3,374,2019,Israel,ISR,Austria,AUT,7606,3047000
3,375,2019,Israel,ISR,Austria,AUT,8436,58000
3,376,2019,Israel,ISR,Austria,AUT,6306,101000
3,377,2019,Israel,ISR,Austria,AUT,2530,18000
3,378,2019,Israel,ISR,Austria,AUT,4002,5000
3,379,2019,Israel,ISR,Austria,AUT,6205,1000
3,380,2019,Israel,ISR,Austria,AUT,8501,699000
3,381,2019,Israel,ISR,Austria,AUT,7603,13000
3,382,2019,Israel,ISR,Austria,AUT,2849,4613000
3,383,2019,Israel,ISR,Austria,AUT,7616,64000
3,384,2019,Israel,ISR,Austria,AUT,3903,219000
3,385,2019,Israel,ISR,Austria,AUT,4802,1039000
3,386,2019,Israel,ISR,Austria,AUT,9031,1254000
3,387,2019,Israel,ISR,Austria,AUT,8437,93000
3,388,2019,Israel,ISR,Belgium,BEL,3606,8000
3,389,2019,Israel,ISR,Belgium,BEL,6108,1000
3,390,2019,Israel,ISR,Belgium,BEL,3707,1143000
3,391,2019,Israel,ISR,Belgium,BEL,8405,173000
3,392,2019,Israel,ISR,Belgium,BEL,4203,23000
3,393,2019,Israel,ISR,Belgium,BEL,6404,19000
3,394,2019,Israel,ISR,Belgium,BEL,6702,5000
3,395,2019,Israel,ISR,Belgium,BEL,8907,13000
3,396,2019,Israel,ISR,Belgium,BEL,2921,3425000
3,397,2019,Israel,ISR,Belgium,BEL,8456,115000
3,398,2019,Israel,ISR,Belgium,BEL,8462,11000
3,399,2019,Israel,ISR,Belgium,BEL,3813,1384000
3,400,2019,Israel,ISR,Belgium,BEL,7312,8000
3,401,2019,Israel,ISR,Belgium,BEL,8715,1000
3,402,2019,Israel,ISR,Belgium,BEL,6405,5000
3,403,2019,Israel,ISR,Belgium,BEL,6808,24000
3,404,2019,Israel,ISR,Belgium,BEL,2929,29000
3,405,2019,Israel,ISR,Belgium,BEL,7314,424000
3,406,2019,Israel,ISR,Belgium,BEL,9606,12000
3,407,2019,Israel,ISR,Belgium,BEL,2103,321000
3,408,2019,Israel,ISR,Belgium,BEL,6116,10000
3,409,2019,Israel,ISR,Belgium,BEL,2106,3520000
3,410,2019,Israel,ISR,Belgium,BEL,8474,785000
3,411,2019,Israel,ISR,Belgium,BEL,712,4000
3,412,2019,Israel,ISR,Belgium,BEL,2936,213000
3,413,2019,Israel,ISR,Belgium,BEL,7005,5156000
3,414,2019,Israel,ISR,Belgium,BEL,9611,3000
3,415,2019,Israel,ISR,Belgium,BEL,3819,105000
3,416,2019,Israel,ISR,Belgium,BEL,9003,346000
3,417,2019,Israel,ISR,Belgium,BEL,2203,9999000
3,418,2019,Israel,ISR,Belgium,BEL,7020,21000
3,419,2019,Israel,ISR,Belgium,BEL,710,13620000
3,420,2019,Israel,ISR,Belgium,BEL,7117,7000
3,421,2019,Israel,ISR,Belgium,BEL,1106,36000
3,422,2019,Israel,ISR,Belgium,BEL,8527,26000
3,423,2019,Israel,ISR,Belgium,BEL,4816,88000
3,424,2019,Israel,ISR,Belgium,BEL,8480,2000
3,425,2019,Israel,ISR,Belgium,BEL,1001,766000
3,426,2019,Israel,ISR,Belgium,BEL,404,34000
3,427,2019,Israel,ISR,Belgium,BEL,9508,30000
3,428,2019,Israel,ISR,Belgium,BEL,3215,933000
3,429,2019,Israel,ISR,Belgium,BEL,1211,59000
3,430,2019,Israel,ISR,Belgium,BEL,7114,3000
3,431,2019,Israel,ISR,Belgium,BEL,8429,562000
3,432,2019,Israel,ISR,Belgium,BEL,3212,1078000
3,433,2019,Israel,ISR,Belgium,BEL,8548,416000
3,434,2019,Israel,ISR,Belgium,BEL,4906,3000
3,435,2019,Israel,ISR,Belgium,BEL,4001,19000
3,436,2019,Israel,ISR,Belgium,BEL,6104,18000
3,437,2019,Israel,ISR,Belgium,BEL,1517,20000
3,438,2019,Israel,ISR,Belgium,BEL,6001,74000
3,439,2019,Israel,ISR,Belgium,BEL,2843,259000
3,440,2019,Israel,ISR,Belgium,BEL,2835,1080000
3,441,2019,Israel,ISR,Belgium,BEL,7604,521000
3,442,2019,Israel,ISR,Belgium,BEL,8539,263000
3,443,2019,Israel,ISR,Belgium,BEL,4007,1000
3,444,2019,Israel,ISR,Belgium,BEL,2842,39000
3,445,2019,Israel,ISR,Belgium,BEL,1104,15000
3,446,2019,Israel,ISR,Belgium,BEL,8212,195000
3,447,2019,Israel,ISR,Belgium,BEL,9103,2000
3,448,2019,Israel,ISR,Belgium,BEL,5806,7000
3,449,2019,Israel,ISR,Belgium,BEL,9999,8201000
3,450,2019,Israel,ISR,Belgium,BEL,3916,950000
3,451,2019,Israel,ISR,Belgium,BEL,6204,271000
3,452,2019,Israel,ISR,Belgium,BEL,9106,4000
3,453,2019,Israel,ISR,Belgium,BEL,9102,367000
3,454,2019,Israel,ISR,Belgium,BEL,8206,2000
3,455,2019,Israel,ISR,Bulgaria,BGR,2933,6000
3,456,2019,Israel,ISR,Bulgaria,BGR,6506,264000
3,457,2019,Israel,ISR,Bulgaria,BGR,8519,30000
3,458,2019,Israel,ISR,Bulgaria,BGR,6114,147000
3,459,2019,Israel,ISR,Bulgaria,BGR,8467,134000
3,460,2019,Israel,ISR,Bulgaria,BGR,1901,23000
3,461,2019,Israel,ISR,Bulgaria,BGR,8302,181000
3,462,2019,Israel,ISR,Bulgaria,BGR,6113,6000
